,utc_timestamp,pytmd_u,pytmd_v
1777,2008-09-13 01:00:00+00:00,8.964029729651948,-3.574982372546442
1778,2008-09-13 02:00:00+00:00,4.564834625957135,-5.1265560994213715
1779,2008-09-13 03:00:00+00:00,-0.9353489664270274,-5.853045041960019
1780,2008-09-13 04:00:00+00:00,-6.271235791162834,-5.48718852863126
1781,2008-09-13 05:00:00+00:00,-10.193202862257735,-4.009097731872808
1782,2008-09-13 06:00:00+00:00,-11.780830511695992,-1.6635989340054962
1783,2008-09-13 07:00:00+00:00,-10.679386439736325,1.088775015955758
1784,2008-09-13 08:00:00+00:00,-7.1969507572357045,3.676690919590343
1785,2008-09-13 09:00:00+00:00,-2.234338685147753,5.553720780338473
1786,2008-09-13 10:00:00+00:00,2.93757083440646,6.331184066742519
1787,2008-09-13 11:00:00+00:00,6.998838376559931,5.8743516717984505
